,customer_id
475,4b6dba7c-b14b-11e9-9757-000d3a38a36f
476,4b70e2ea-3dac-11ea-9e19-000d3a38a36f
477,4b7eaf2a-b0e3-11e9-9757-000d3a38a36f
478,4bbac326-3094-11ea-a6ce-000d3a38a36f
479,4be27d1c-d61c-11e9-93bc-000d3a38a36f
480,4c270cc4-9dab-11e9-9897-000d3a38a36f
481,4c2b94ac-5411-11ea-b1db-000d3a38a36f
482,4c3b7e74-9f28-11e9-9897-000d3a38a36f
483,4c4cce84-f119-11e9-9346-000d3a38a36f
484,4c6f5e56-5436-11ea-b1db-000d3a38a36f
485,4ca9c082-a9a0-11e9-a2fc-000d3a38a36f
486,4ccb9578-a5a8-11e9-a2fc-000d3a38a36f
487,4cd61b60-a5da-11e9-a2fc-000d3a38a36f
488,4cdd8388-9fb2-11e9-a2fc-000d3a38a36f
489,4d1248ac-2301-11ea-8523-000d3a38a36f
490,4d819e16-5b49-11ea-9737-000d3a38a36f
491,4de069bc-a7f5-11e9-a2fc-000d3a38a36f
492,4de278b6-7b16-11ea-8f20-000d3a38a36f
493,4de64de4-c9ca-11ea-a31e-000d3a38a36f
494,4ead3892-9e2d-11e9-9897-000d3a38a36f
495,4eb068cc-1a11-11ea-941b-000d3a38a36f
496,4eb38320-a691-11e9-a2fc-000d3a38a36f
497,4ed03a44-a513-11e9-a2fc-000d3a38a36f
498,4ed6fd92-b0fe-11e9-9757-000d3a38a36f
499,4ed84e34-ad45-11e9-a2fc-000d3a38a36f
500,4f3c5c7e-6a38-11eb-b5d7-000d3a38a36f
501,4f4973f4-a4f6-11e9-a2fc-000d3a38a36f
502,4f62505a-7235-11eb-aa44-000d3a38a36f
503,4f859bd2-9db1-11e9-9897-000d3a38a36f
504,4fa69378-9d57-11e9-9897-000d3a38a36f
505,4fbb0cbe-9085-11ea-af25-000d3a38a36f
506,4fe90518-b220-11e9-b5cf-000d3a38a36f
507,4ff1c4b0-ff2c-11e9-a5e8-000d3a38a36f
508,50001284-2189-11ea-9618-000d3a38a36f
509,5054a94e-1db9-11ea-8bf2-000d3a38a36f
510,506069d8-9f50-11e9-9897-000d3a38a36f
511,506d7a64-5bad-11ea-92cf-000d3a38a36f
512,5088faba-d6eb-11e9-93bc-000d3a38a36f
513,50a81a06-0185-11eb-9c30-000d3a38a36f
514,50be644a-b146-11e9-9757-000d3a38a36f
515,51546b1c-a79a-11e9-a2fc-000d3a38a36f
516,51914cf4-aacd-11e9-a2fc-000d3a38a36f
517,51f5abfe-b0a4-11e9-9757-000d3a38a36f
518,51fb994e-d6fe-11e9-93bc-000d3a38a36f
519,5249b58c-2bfb-11ea-91ab-000d3a38a36f
520,5250a2d8-a925-11e9-a2fc-000d3a38a36f
521,5258542e-a9cf-11e9-a2fc-000d3a38a36f
522,52da40aa-41e2-11ea-96d9-000d3a38a36f
523,5312c8be-b03b-11e9-9757-000d3a38a36f
524,53206d4c-190f-11ea-9213-000d3a38a36f
525,534a048e-ae4a-11e9-a2fc-000d3a38a36f
526,53618b8c-9de6-11e9-9897-000d3a38a36f
527,536d7fb2-aac7-11e9-a2fc-000d3a38a36f
528,53b0691e-e431-11e9-ad00-000d3a38a36f
529,542af5f0-4c5c-11eb-806e-000d3a38a36f
530,5451b712-a82f-11e9-a2fc-000d3a38a36f
531,545d08e8-ac1b-11e9-a2fc-000d3a38a36f
532,54603ade-d634-11e9-93bc-000d3a38a36f
533,546cdcd8-8bee-11ea-8ec0-000d3a38a36f
534,547f1fb8-1e90-11ea-aa32-000d3a38a36f
535,54ab4dd6-2d99-11eb-8062-000d3a299ebf
536,5548a57a-b25d-11ea-b736-000d3a38a36f
537,5549de46-61bc-11ea-8dd8-000d3a38a36f
538,55747b2c-9ef0-11e9-9897-000d3a38a36f
539,55956072-ae44-11e9-a2fc-000d3a38a36f
540,55b5fe84-c821-11ea-a167-000d3a38a36f
541,561e3f5e-abb6-11e9-a2fc-000d3a38a36f
542,56200cdc-a9ed-11e9-a2fc-000d3a38a36f
543,56478b08-9e63-11e9-9897-000d3a38a36f
544,56b9f458-b061-11e9-9757-000d3a38a36f
545,56c7d6b6-2084-11ea-87bf-000d3a38a36f
546,56d3a540-d60b-11e9-93bc-000d3a38a36f
547,56ddd00a-aff6-11e9-9757-000d3a38a36f
548,56f76474-c4f0-11ea-98f7-000d3a38a36f
549,57177730-5e8a-11eb-8dbd-000d3a38a36f
550,5726f4c0-b3dc-11ea-a71c-000d3a38a36f
551,572d4f4e-63b6-11ea-a6dc-000d3a38a36f
552,57ecf1ca-5b53-11ea-a15c-000d3a38a36f
553,57f36b44-5bc7-11ea-9e12-000d3a38a36f
554,580e741c-28ef-11ea-b87a-000d3a38a36f
555,5818dddc-a918-11e9-a2fc-000d3a38a36f
556,58973fe0-a94c-11e9-a2fc-000d3a38a36f
557,58bdce3c-a7d7-11ea-bd63-000d3a38a36f
558,58dc6422-6156-11ea-8dd8-000d3a38a36f
559,59213844-d7aa-11e9-93bc-000d3a38a36f
560,59566560-6579-11eb-add3-000d3a38a36f
561,595a4efe-a910-11e9-a2fc-000d3a38a36f
562,59767978-5bab-11ea-89e8-000d3a38a36f
563,59b17120-2d68-11ea-827e-000d3a38a36f
564,5a0b9e4e-984c-11ea-9d91-000d3a38a36f
565,5a26f192-a85d-11e9-a2fc-000d3a38a36f
566,5a8ba4da-adde-11e9-a2fc-000d3a38a36f
567,5abe119c-5b97-11ea-b42d-000d3a38a36f
568,5ac5c4fa-542b-11ea-b1db-000d3a38a36f
569,5ae04a6c-5bb7-11ea-9dc3-000d3a38a36f
570,5b010dc6-9de7-11e9-9897-000d3a38a36f
571,5b3f7fe2-a860-11e9-a2fc-000d3a38a36f
572,5b4b0850-542f-11ea-b1db-000d3a38a36f
573,5bc3c016-a0c9-11e9-a2fc-000d3a38a36f
574,5bc87a7c-9de8-11e9-9897-000d3a38a36f
575,5bfbaca4-99c2-11ea-a274-000d3a38a36f
576,5c0ff6cc-127d-11ea-a001-000d3a38a36f
577,5c14aae6-74f7-11ea-bb48-000d3a38a36f
578,5c399384-c5c8-11ea-8698-000d3a38a36f
579,5c755ab8-2b9f-11ea-853d-000d3a38a36f
580,5ca4920e-5bd0-11ea-9ae2-000d3a38a36f
581,5ca640a6-abd9-11e9-a2fc-000d3a38a36f
582,5cb036ca-a4f8-11e9-a2fc-000d3a38a36f
583,5ccd2e68-1372-11ea-a001-000d3a38a36f
584,5ce88140-9ee7-11e9-9897-000d3a38a36f
585,5d4a3de2-4917-11ea-b6c0-000d3a38a36f
586,5d58c27a-1ad9-11ea-98d5-000d3a38a36f
587,5d70a902-a848-11e9-a2fc-000d3a38a36f
588,5d771322-b032-11e9-9757-000d3a38a36f
589,5dd318f8-ae9c-11e9-a2fc-000d3a38a36f
590,5df4b840-a727-11e9-a2fc-000d3a38a36f
591,5e67cc58-a8ae-11e9-a2fc-000d3a38a36f
592,5e744c7a-b363-11e9-a043-000d3a38a36f
593,5e8c37be-1ef6-11ea-81ff-000d3a38a36f
594,5e93e200-b120-11e9-9757-000d3a38a36f
595,5edeb302-5b4d-11ea-8a34-000d3a38a36f
596,5f1e3ac6-4f37-11ea-99ba-000d3a38a36f
597,5f43fe7e-ad6f-11e9-a2fc-000d3a38a36f
598,5f9b4750-d61f-11e9-93bc-000d3a38a36f
599,5fe1e444-a8e8-11e9-a2fc-000d3a38a36f
600,601627f6-6d8e-11eb-99c4-000d3a38a36f
601,60544cc8-a820-11e9-a2fc-000d3a38a36f
602,607f3e8e-4a9e-11eb-806e-000d3a38a36f
603,608fe71c-b01b-11e9-9757-000d3a38a36f
604,60b5530e-a91c-11e9-a2fc-000d3a38a36f
605,60b6f656-9f52-11e9-9897-000d3a38a36f
606,611a7084-9e56-11e9-9897-000d3a38a36f
607,612e222c-9ddf-11e9-9897-000d3a38a36f
608,6140b668-abdf-11e9-a2fc-000d3a38a36f
609,61893cf2-a532-11e9-a2fc-000d3a38a36f
610,61eb6024-2838-11ea-a043-000d3a38a36f
611,6201d566-a949-11e9-a2fc-000d3a38a36f
612,626b0be4-d6ee-11e9-93bc-000d3a38a36f
613,62bd5080-18d8-11ea-9213-000d3a38a36f
614,6334fd50-b05b-11e9-9757-000d3a38a36f
615,633b2996-980e-11ea-9d91-000d3a38a36f
616,6364b270-ab1f-11e9-a2fc-000d3a38a36f
617,638d9cce-afef-11e9-9757-000d3a38a36f
618,63cb6d58-ad4a-11e9-a2fc-000d3a38a36f
619,63d6e2d6-a346-11e9-a2fc-000d3a38a36f
620,6481e932-a9a5-11e9-a2fc-000d3a38a36f
621,64ee0da0-ad75-11e9-a2fc-000d3a38a36f
622,6513b3b8-5318-11ea-acd3-000d3a38a36f
623,651e4d46-22a7-11eb-99f8-000d3a38a36f
624,656a7eea-adf6-11e9-a2fc-000d3a38a36f
625,657e1c2a-b0a3-11e9-9757-000d3a38a36f
626,658cc8e6-aef1-11e9-a2fc-000d3a38a36f
627,659f6860-a524-11e9-a2fc-000d3a38a36f
628,662d2be6-a8ad-11e9-a2fc-000d3a38a36f
629,665a8bf4-abfa-11e9-a2fc-000d3a38a36f
630,66628af8-ad1b-11e9-a2fc-000d3a38a36f
631,667d3fe4-aa6c-11e9-a2fc-000d3a38a36f
632,66dc3a80-9f9f-11e9-a2fc-000d3a38a36f
633,66e109ce-297f-11ea-b87a-000d3a38a36f
634,66edb316-2774-11ea-aaaa-000d3a38a36f
635,66f99eac-a3c0-11e9-a2fc-000d3a38a36f
636,66fa439c-1ebe-11ea-aa32-000d3a38a36f
637,6713434c-9808-11ea-9d91-000d3a38a36f
638,671cbaee-a4fa-11eb-aa3b-000d3a299ebf
639,672705f0-d696-11e9-93bc-000d3a38a36f
640,67534e86-acbf-11e9-a2fc-000d3a38a36f
641,6754e360-ad9e-11e9-a2fc-000d3a38a36f
642,67618afa-a544-11e9-a2fc-000d3a38a36f
643,676783ee-f7ea-11e9-841e-000d3a38a36f
644,67756d10-b14a-11e9-9757-000d3a38a36f
645,678031d4-a739-11e9-a2fc-000d3a38a36f
646,678c1bb0-a19a-11e9-a2fc-000d3a38a36f
647,6792a6ae-a71e-11e9-a2fc-000d3a38a36f
648,67b1719e-6314-11ea-a6dc-000d3a38a36f
649,67b251d6-1a58-11ea-941b-000d3a38a36f
650,67fc9f46-5b37-11ea-ad99-000d3a38a36f
651,683e7d4e-1212-11ea-a001-000d3a38a36f
652,68426816-43e8-11ea-8b43-000d3a38a36f
653,687691ee-5451-11ea-b1db-000d3a38a36f
654,687db174-7e8e-11ea-80af-000d3a38a36f
655,68892622-7e4c-11ea-80af-000d3a38a36f
656,68cf9fca-2d89-11eb-8062-000d3a299ebf
657,68d101ce-9740-11ea-a9c8-000d3a38a36f
658,68faf9fc-9d54-11e9-9897-000d3a38a36f
659,6907e53c-316d-11eb-9dc6-000d3a38a36f
660,694973cc-d623-11e9-93bc-000d3a38a36f
661,6955ef54-f8eb-11e9-b138-000d3a38a36f
662,698a1480-ac58-11e9-a2fc-000d3a38a36f
663,69de254e-d6d2-11e9-93bc-000d3a38a36f
664,69fc3c42-13cb-11ea-a001-000d3a38a36f
665,6a00807a-a1e5-11e9-a2fc-000d3a38a36f
666,6a090a8e-ab71-11e9-a2fc-000d3a38a36f
667,6a138f62-d71e-11e9-93bc-000d3a38a36f
668,6a2de32e-aa0c-11e9-a2fc-000d3a38a36f
669,6a378636-9b9c-11ea-a27a-000d3a38a36f
670,6a50e9aa-b141-11e9-9757-000d3a38a36f
671,6a5bf47c-ae98-11e9-a2fc-000d3a38a36f
672,6a7a627a-af03-11e9-a2fc-000d3a38a36f
673,6a9a7542-acd3-11e9-a2fc-000d3a38a36f
674,6aad4162-ab9e-11e9-a2fc-000d3a38a36f
675,6af529f0-5b39-11ea-991c-000d3a38a36f
676,6b272a80-dbe6-11ea-a0af-000d3a38a36f
677,6b743e52-3da2-11ea-9e19-000d3a38a36f
678,6bad3614-aa66-11e9-a2fc-000d3a38a36f
679,6bb61316-5bd6-11ea-8cde-000d3a38a36f
680,6bb7a2e4-a81c-11e9-a2fc-000d3a38a36f
681,6bf3c54c-5b9c-11ea-a21d-000d3a38a36f
682,6c1d0538-d636-11e9-93bc-000d3a38a36f
683,6ca17860-21d3-11eb-99f8-000d3a38a36f
684,6cbd2286-f438-11ea-b013-000d3a38a36f
685,6cf23020-af83-11e9-a2fc-000d3a38a36f
686,6cf821a0-1e2e-11ea-8bf2-000d3a38a36f
687,6d07ccc2-a110-11e9-a2fc-000d3a38a36f
688,6d14119c-aba8-11e9-a2fc-000d3a38a36f
689,6d285c64-5e73-11ea-be5b-000d3a38a36f
690,6d293626-9edd-11e9-9897-000d3a38a36f
691,6d8f68cc-2c06-11ea-91ab-000d3a38a36f
692,6e020780-7ae1-11eb-8460-000d3a38a36f
693,6e74c236-670d-11ea-9d38-000d3a38a36f
694,6ebaf5a8-a953-11e9-a2fc-000d3a38a36f
695,6ebf7bc2-a77e-11e9-a2fc-000d3a38a36f
696,6ec17b74-8cc1-11ea-8f41-000d3a38a36f
697,6eda0072-f1c5-11ea-bde9-000d3a38a36f
698,6edc4c6a-29c0-11ea-87cc-000d3a38a36f
699,6edf9dc0-aba8-11e9-a2fc-000d3a38a36f
700,6ee94212-c4ed-11ea-98f7-000d3a38a36f
701,6efcfe32-ae60-11e9-a2fc-000d3a38a36f
702,6f3ff5a2-7dcb-11eb-bd59-000d3a38a36f
703,6f497880-1f6b-11ea-87bf-000d3a38a36f
704,6f8458be-ac21-11e9-a2fc-000d3a38a36f
705,6f880804-9ee5-11e9-9897-000d3a38a36f
706,6f9320ee-f27e-11e9-9346-000d3a38a36f
707,6fc7eea8-61a7-11ea-8dd8-000d3a38a36f
708,70145200-a87c-11e9-a2fc-000d3a38a36f
709,7090dfdc-600a-11ea-8dd8-000d3a38a36f
710,70a45bec-a6b1-11e9-a2fc-000d3a38a36f
711,70b54f90-44e2-11ea-acaf-000d3a38a36f
712,70c065b8-b1eb-11e9-89fa-000d3a38a36f
713,70c2b010-d6f9-11e9-93bc-000d3a38a36f
714,70f0fd00-aaf6-11e9-a2fc-000d3a38a36f
715,70f23330-a260-11e9-a2fc-000d3a38a36f
716,71423cb4-a51b-11e9-a2fc-000d3a38a36f
717,71976318-2aa0-11eb-b280-000d3a38a36f
718,71d935ba-2c07-11ea-91ab-000d3a38a36f
719,71ddcd34-a3cf-11e9-a2fc-000d3a38a36f
720,71ecbc32-49a5-11ea-8a4f-000d3a38a36f
721,720625b6-2018-11ea-87bf-000d3a38a36f
722,72858228-545e-11ea-b1db-000d3a38a36f
723,729eca82-ad31-11e9-a2fc-000d3a38a36f
724,72c5c64e-4e7d-11ea-99ba-000d3a38a36f
725,72df9d80-f82e-11e9-b138-000d3a38a36f
726,72f63fe8-dc96-11ea-9c1f-000d3a38a36f
727,7358b7b0-1b7d-11eb-8d74-000d3a38a36f
728,7393d678-a6e0-11e9-a2fc-000d3a38a36f
729,73b4c58c-3dac-11ea-9e19-000d3a38a36f
730,73e5dd7a-a699-11e9-a2fc-000d3a38a36f
731,741362d4-7053-11ea-b40c-000d3a38a36f
732,7427c896-a2e5-11e9-a2fc-000d3a38a36f
733,743ec16e-ede9-11e9-88c1-000d3a38a36f
734,744cd50e-c621-11ea-9bc9-000d3a38a36f
735,74573c18-d6f0-11e9-93bc-000d3a38a36f
736,74a8d1b6-7d5f-11ea-80af-000d3a38a36f
737,74baff56-52fa-11ea-9ade-000d3a38a36f
738,74ddd00c-a8b5-11e9-a2fc-000d3a38a36f
739,74e08d74-b067-11e9-9757-000d3a38a36f
740,74e176ca-ffbe-11e9-a5e8-000d3a38a36f
741,74f4477c-974f-11ea-a9c8-000d3a38a36f
742,752392b4-d7bc-11e9-93bc-000d3a38a36f
743,752a0a26-23c6-11ea-8523-000d3a38a36f
744,753a3452-a73c-11e9-a2fc-000d3a38a36f
745,75590bee-acd6-11e9-a2fc-000d3a38a36f
746,75aa27e4-aff7-11e9-9757-000d3a38a36f
747,75aea3d4-a8fb-11ea-8479-000d3a38a36f
748,75e03310-b11a-11e9-9757-000d3a38a36f
749,75fb1f46-59e2-11eb-9e65-000d3a38a36f
750,7604ee6a-da39-11e9-93bc-000d3a38a36f
751,760a4cd4-afd7-11e9-9757-000d3a38a36f
752,763f975c-a58e-11e9-a2fc-000d3a38a36f
753,764fd4c4-fe84-11e9-a5e8-000d3a38a36f
754,76947f56-2e96-11ea-bfbd-000d3a38a36f
755,76e4c7ee-a5da-11e9-a2fc-000d3a38a36f
756,76e91fde-5bcd-11ea-98bb-000d3a38a36f
757,76f5a0e0-aff9-11e9-9757-000d3a38a36f
758,7750afc4-a1c8-11e9-a2fc-000d3a38a36f
759,77570484-97ca-11ea-9d91-000d3a38a36f
760,7761d014-e539-11ea-b769-000d3a38a36f
761,777c4900-1a3a-11ea-941b-000d3a38a36f
762,77a0a176-4359-11eb-806e-000d3a38a36f
763,77c6f548-2743-11ea-aaaa-000d3a38a36f
764,77f2231c-23bf-11ea-8523-000d3a38a36f
765,77f8c672-a6d8-11e9-a2fc-000d3a38a36f
766,77fa07fa-b018-11e9-9757-000d3a38a36f
767,781e9584-9e2f-11e9-9897-000d3a38a36f
768,7865bab0-be3e-11ea-aa61-000d3a38a36f
769,786bf5d8-2226-11ea-8523-000d3a38a36f
770,786ffbf6-beac-11ea-958c-000d3a38a36f
771,78c37862-a99f-11e9-a2fc-000d3a38a36f
772,78d4aa64-5341-11ea-acd3-000d3a38a36f
773,794d341e-2215-11ea-ba6f-000d3a38a36f
774,797d6294-876c-11ea-ace9-000d3a38a36f
775,79b442ba-e918-11ea-8145-000d3a38a36f
776,7a670534-5b93-11ea-80f9-000d3a38a36f
777,7aaf3da2-a53d-11e9-a2fc-000d3a38a36f
778,7ae52cb8-20da-11eb-b361-000d3a38a36f
779,7aff7b54-abc4-11e9-a2fc-000d3a38a36f
780,7b147c06-2a82-11ea-b3a7-000d3a38a36f
781,7b2dc002-9eb0-11e9-9897-000d3a38a36f
782,7b920376-a7a9-11e9-a2fc-000d3a38a36f
783,7ba60388-1eb1-11ea-aa32-000d3a38a36f
784,7bdccb84-b507-11e9-9c4b-000d3a38a36f
785,7be69a80-ac2c-11e9-a2fc-000d3a38a36f
786,7c1f1696-aebe-11e9-a2fc-000d3a38a36f
787,7c6761b2-aa40-11e9-a2fc-000d3a38a36f
788,7cc29df0-a187-11e9-a2fc-000d3a38a36f
789,7cd5f6c4-2bd5-11ea-91ab-000d3a38a36f
790,7ce4ab44-9893-11ea-b97a-000d3a38a36f
791,7cefecc8-27b6-11ea-aaaa-000d3a38a36f
792,7d2724c2-ae3f-11e9-a2fc-000d3a38a36f
793,7d515d86-47c4-11ea-b6c0-000d3a38a36f
794,7d58deb6-62fa-11ea-a6dc-000d3a38a36f
795,7d59facc-a8e6-11e9-a2fc-000d3a38a36f
796,7d64e640-aec1-11e9-a2fc-000d3a38a36f
797,7d8897f4-f8a7-11e9-b138-000d3a38a36f
798,7dc17caa-6f52-11ea-b40c-000d3a38a36f
799,7dcd7e8a-9e31-11e9-9897-000d3a38a36f
800,7ddd64f4-aa06-11e9-a2fc-000d3a38a36f
801,7df26b6a-a957-11e9-a2fc-000d3a38a36f
802,7e4a1952-a6e9-11e9-a2fc-000d3a38a36f
803,7e5b4654-a816-11e9-a2fc-000d3a38a36f
804,7e6d1820-1fdf-11ea-87bf-000d3a38a36f
805,7e7e040a-15e4-11ea-aa74-000d3a38a36f
806,7e8fbafa-1883-11ea-9213-000d3a38a36f
807,7ea7a1b6-29e9-11ea-87cc-000d3a38a36f
808,7ebbf8b2-2e05-11ea-9ad5-000d3a38a36f
809,7ebd4990-ac93-11e9-a2fc-000d3a38a36f
810,7ed9f46c-5b0e-11ea-b41b-000d3a38a36f
811,7ee9668e-9d10-11e9-9897-000d3a38a36f
812,7f00361a-9eb5-11e9-9897-000d3a38a36f
813,7f2a215a-ac1b-11e9-a2fc-000d3a38a36f
814,7f2d1dd8-ac2f-11e9-a2fc-000d3a38a36f
815,7f556c94-13b6-11eb-8ffc-000d3a38a36f
816,7f97c644-d6c1-11e9-93bc-000d3a38a36f
817,7f9f4caa-a176-11e9-a2fc-000d3a38a36f
818,7fbe759c-18ec-11ea-9213-000d3a38a36f
819,7fdcb748-61d8-11ea-8dd8-000d3a38a36f
820,8007dd34-ddb6-11e9-9cd3-000d3a38a36f
821,800e4f60-ac0c-11e9-a2fc-000d3a38a36f
822,8011e4a2-1e96-11ea-aa32-000d3a38a36f
823,80217efa-a3ba-11e9-a2fc-000d3a38a36f
824,802715e4-214c-11ea-9618-000d3a38a36f
825,80381a0c-9d9d-11e9-9897-000d3a38a36f
826,805d1364-ee08-11e9-9346-000d3a38a36f
827,8065d526-7fa8-11ea-80af-000d3a38a36f
828,80772ae8-adce-11ea-b736-000d3a38a36f
829,808005da-a511-11e9-a2fc-000d3a38a36f
830,80a5c33e-a92f-11e9-a2fc-000d3a38a36f
831,80bc1e88-1228-11ea-a001-000d3a38a36f
832,80cae25e-48e8-11eb-806e-000d3a38a36f
833,80ed220e-af0d-11e9-a2fc-000d3a38a36f
834,80ee9966-3fce-11ea-aa6b-000d3a38a36f
835,80f61796-a92d-11e9-a2fc-000d3a38a36f
836,811e6c0e-27eb-11ea-a043-000d3a38a36f
837,813547ac-296c-11eb-b280-000d3a38a36f
838,81403348-a406-11e9-a2fc-000d3a38a36f
839,81565fbc-a792-11e9-a2fc-000d3a38a36f
840,81714de0-122c-11ea-a001-000d3a38a36f
841,8176b7b2-9fae-11e9-a2fc-000d3a38a36f
842,8180f6d2-ee0f-11e9-9346-000d3a38a36f
843,81831074-d6d2-11e9-93bc-000d3a38a36f
844,818600f6-5b9b-11ea-ba5c-000d3a38a36f
845,8196d5a4-7854-11ea-a036-000d3a38a36f
846,81b9e456-e2ed-11e9-ad00-000d3a38a36f
847,8267786e-d6bd-11e9-93bc-000d3a38a36f
848,82722ed2-be3c-11ea-aa61-000d3a38a36f
849,82a46650-1198-11ea-846f-000d3a38a36f
850,830c763a-7806-11ea-9b70-000d3a38a36f
851,833d9ae4-a769-11e9-a2fc-000d3a38a36f
852,834b3dac-d517-11ea-8606-000d3a38a36f
853,83625d54-120b-11ea-916f-000d3a38a36f
854,8370f4c6-9e0d-11e9-9897-000d3a38a36f
855,8388e810-1c33-11eb-8d74-000d3a38a36f
856,83d607a6-e0fe-11e9-957d-000d3a38a36f
857,83da62b2-a47f-11e9-a2fc-000d3a38a36f
858,8420d0ce-5bec-11ea-ac86-000d3a38a36f
859,844c2612-193d-11ea-b6a2-000d3a38a36f
860,8459be4a-1d29-11ea-a490-000d3a38a36f
861,845aea48-8be9-11ea-8ec0-000d3a38a36f
862,8470294c-752a-11ea-b23f-000d3a38a36f
863,847bbbc2-2ba1-11ea-853d-000d3a38a36f
864,848ec38c-98ae-11ea-b97a-000d3a38a36f
865,85068bf0-2c17-11ea-91ab-000d3a38a36f
866,850dc6be-29c8-11ea-87cc-000d3a38a36f
867,8552e876-a385-11e9-a2fc-000d3a38a36f
868,855e7464-acf1-11e9-a2fc-000d3a38a36f
869,8585aeca-a6c6-11e9-a2fc-000d3a38a36f
870,8586047e-abb2-11e9-a2fc-000d3a38a36f
871,85a5f8b0-2ba5-11ea-853d-000d3a38a36f
872,85cb3e36-a8dd-11e9-a2fc-000d3a38a36f
873,85faf63a-9f8c-11e9-a2fc-000d3a38a36f
874,8601417c-b033-11e9-9757-000d3a38a36f
875,860f377e-5b31-11ea-a2b1-000d3a38a36f
876,861f6d5c-7264-11ea-adca-000d3a38a36f
877,86bc0a1a-afb2-11e9-9757-000d3a38a36f
878,87498558-9d9b-11e9-9897-000d3a38a36f
879,8754c04e-aaa7-11e9-a2fc-000d3a38a36f
880,87dbaee0-a78e-11e9-a2fc-000d3a38a36f
881,87f973e8-ff0f-11e9-a5e8-000d3a38a36f
882,880a4c80-9786-11ea-a9c8-000d3a38a36f
883,8853a1c4-9fa1-11e9-a2fc-000d3a38a36f
884,8883b604-a1f7-11e9-a2fc-000d3a38a36f
885,88b0613a-33ec-11eb-9a15-000d3a38a36f
886,88b6072a-d650-11e9-93bc-000d3a38a36f
887,88cff9e4-a763-11e9-a2fc-000d3a38a36f
888,88f0600a-2849-11ea-b87a-000d3a38a36f
889,895af56a-5b92-11ea-9caa-000d3a38a36f
890,89784bc0-a570-11e9-a2fc-000d3a38a36f
891,899c2e5e-1320-11eb-8ffc-000d3a38a36f
892,89a14180-b04a-11e9-9757-000d3a38a36f
893,89bf03ec-2b00-11ea-9d27-000d3a38a36f
894,89e169ba-a4f9-11e9-a2fc-000d3a38a36f
895,8a88bcbc-addf-11e9-a2fc-000d3a38a36f
896,8b0d0c36-d6f4-11e9-93bc-000d3a38a36f
897,8b27418a-b040-11e9-9757-000d3a38a36f
898,8b30ff7e-b1ec-11e9-89fa-000d3a38a36f
899,8b5ca244-7ef8-11ea-80af-000d3a38a36f
900,8b6ef8c2-6260-11ea-9861-000d3a38a36f
901,8bbe62b0-9da1-11e9-9897-000d3a38a36f
902,8c03fea2-43a3-11eb-806e-000d3a38a36f
903,8c1a36d6-29fa-11ea-87cc-000d3a38a36f
904,8c324e38-9ef9-11e9-9897-000d3a38a36f
905,8c3546be-aa4e-11e9-a2fc-000d3a38a36f
906,8c3cec06-a6f8-11e9-a2fc-000d3a38a36f
907,8c4f2812-1edf-11ea-81ff-000d3a38a36f
908,8c891286-af66-11e9-a2fc-000d3a38a36f
909,8cf14426-8546-11ea-80af-000d3a38a36f
910,8d280312-4b35-11ea-a626-000d3a38a36f
911,8d45b7fa-b0a7-11e9-9757-000d3a38a36f
912,8d53eac4-fefd-11e9-a5e8-000d3a38a36f
913,8d601e88-1e48-11ea-8bf2-000d3a38a36f
914,8d83f104-d60a-11e9-93bc-000d3a38a36f
915,8db159e6-1327-11ea-a001-000d3a38a36f
916,8dd5eaf2-f5af-11ea-a533-000d3a38a36f
917,8e139dee-673d-11ea-9d38-000d3a38a36f
918,8e170550-55db-11eb-9e65-000d3a38a36f
919,8e259008-6251-11ea-9d1a-000d3a38a36f
920,8e4d84f8-47c8-11ea-b6c0-000d3a38a36f
921,8e8ea862-1860-11ea-9213-000d3a38a36f
922,8e946800-d883-11e9-93bc-000d3a38a36f
923,8ea69082-1e44-11ea-8bf2-000d3a38a36f
924,8eac2fda-a8e0-11e9-a2fc-000d3a38a36f
925,8ed1e16e-a50a-11e9-a2fc-000d3a38a36f
926,8ee32436-5bdc-11ea-8dde-000d3a38a36f
927,8ee5ed26-194f-11ea-b6a2-000d3a38a36f
928,8ef66144-a585-11e9-a2fc-000d3a38a36f
929,8f25fc60-9f5e-11e9-a2fc-000d3a38a36f
930,8f413578-567b-11ea-b9b9-000d3a38a36f
931,8f466e4a-a739-11e9-a2fc-000d3a38a36f
932,8f775632-b05b-11ea-b736-000d3a38a36f
933,8f8a7c6e-b3ce-11ea-8745-000d3a38a36f
934,8fce8e24-a31f-11e9-a2fc-000d3a38a36f
935,9096f738-9d75-11e9-9897-000d3a38a36f
936,90e0b158-2b54-11ea-9d27-000d3a38a36f
937,91212c22-ad43-11e9-a2fc-000d3a38a36f
938,918a082e-a5b3-11e9-a2fc-000d3a38a36f
939,91b165ee-a717-11e9-a2fc-000d3a38a36f
940,91eaf398-a5c0-11e9-a2fc-000d3a38a36f
941,92048f9a-3fae-11eb-806e-000d3a38a36f
942,922d71f4-a7d3-11e9-a2fc-000d3a38a36f
943,9296abbc-712f-11ea-adca-000d3a38a36f
944,92a334ee-58f2-11eb-9e65-000d3a38a36f
945,92e8ebc6-f30c-11e9-9346-000d3a38a36f
946,92eda450-f973-11e9-b138-000d3a38a36f
947,9335e6e2-7281-11eb-aa44-000d3a38a36f
948,93389974-5b2a-11ea-8b00-000d3a38a36f
